2643;Pandemonium;1996;Toys For Bob;
2644;Pandemonium 2;1997;Toys For Bob;
2645;Panty Raider: From Here to Immaturity;2000;Hypnotix;
2646;Panzer Commander;1998;Ultimation Inc.;
2647;Panzer Dragoon;1995;Team Andromeda;
2648;Panzer Elite;1999;Wings Simulations;
2649;Panzer Elite Action: Dunes of War;2007;ZootFly;
2650;Panzer Elite Action: Fields of Glory;2006;ZootFly;
2651;Panzer General;1994;Strategic Simulations, Inc;
2652;Panzer General 3D Assault;1999;Strategic Simulations, Inc.;
2653;Panzer General II;1997;Strategic Simulations, Inc.;
2654;Panzer General III: Scorched Earth;2000;Mattel;
2655;Panzer Paladin;2020;Tribute Games;
2656;Parabellum;2009;Acony;
2657;Paradise;2006;White Birds Productions;
2658;ParaWorld;2006;SEK;
2659;Pariah;2005;Digital Extremes;
2660;Paris 1313;2001;Dramaera;
2661;Paris-Dakar Rally;2001;Acclaim Cheltenham;
2662;Parkitect;2018;Texel Raptor;
2663;Pathologic;2005;Ice-Pick Lodge;
2664;Patriots: A Nation Under Fire;2007;4D Rulers;
2665;Pawly Pets: My Animal Hospital;2007;BrainGame, Ubisoft;
2666;Pax Corpus;1997;Cryo Interactive;
2667;Pax Imperia: Eminent Domain;1997;Heliotrope Studios;
2668;PDC World Championship Darts;2006;Mere Mortals;
2669;PDC World Championship Darts 2008;2008;Mere Mortals;
2670;Peace@Pieces;2004;Unisonshift;
2671;PeaceMaker;2007;ImpactGames;
2672;Peggle;2007;PopCap Games;
2673;Peggle Nights;2008;PopCap Games;
2674;Pencil Whipped;2000;Chiselbrain Software;
2675;Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness;2008;Hothead Games;
2676;Penumbra: Black Plague;2008;Frictional Games;
2677;Penumbra: Overture;2007;Frictional Games;
2678;Penumbra: Requiem;2008;Frictional Games;
2679;People's General;1998;Strategic Simulations, Inc.;
2680;Perfect Cherry Blossom;2003;Team Shanghai Alice;
2681;Perfect Weapon;1997;Gray Matter Studios;
2682;Perfect World;2005;Beijing Perfect World;
2683;Perimeter;2004;KD Lab;
2684;Perimeter 2: New Earth;2009;KDV Games;
2685;Perspective;2012;DigiPen's Institute of Technology;
2686;Pet Pals: Animal Doctor;2006;Legacy Interactive;
2687;Petz: Dogz 2 and Catz 2;2007;Yuke's Future Media Creations;
2688;PGA Championship Golf 1999 Edition;1999;Headgate Studios;
2689;PGA Championship Golf 2000;2000;Headgate Studios;
2690;PGA Tour Gold;1998;Electronic Arts;
2691;PGA Tour Pro;1997;Electronic Arts;
2692;Phantasmagoria;1995;Sierra On-Line/Kronos Digital;
2693;Phantasmagoria of Flower View;2005;Team Shanghai Alice;
2694;Phantasmagoria: A Puzzle of Flesh;1996;Sierra Entertainment;
2695;Phantasy Star Online;2000;Sonic Team;
2696;Phantasy Star Universe;2006;Sonic Team;
2697;Phantasy Star Universe: Ambition of the Illuminus;2007;Sonic Team;
2698;Phantom Trigger;2017;Bread Team;
2699;Pharaoh;1999;BreakAway Games;
2700;Phoenix Dynasty Online;2007;Object Software;
2701;Phoenix Wright: Ace Attorney;2001;Capcom;
2702;Phoenix Wright: Ace Attorney ? Justice for All;2002;Capcom;
2703;Phoenix Wright: Ace Attorney ? Trials and Tribulations;2006;Capcom;
2704;Pillars of Garendall;2001;Beenox Studios;
2705;Pinball Soccer '98;1998;Pin-Ball Games Ltd.;
2706;Pipeline Plus;2004;Superior Interactive;
2707;Pirates of the Burning Sea;2008;Flying Lab Software;
2708;Pirates of the Caribbean;2003;Akella;
2709;Pirates of the Caribbean Online;2007;Walt Disney Internet Group;
2710;Pirates of the Caribbean: Armada of the Damned;2010;Propaganda Games;
2711;Pirates of the Caribbean: At World's End;2007;Eurocom;
2712;Pirates of the Caribbean: The Legend of Jack Sparrow;2006;7 Studios/Buena Vista Games;
2713;Pitfall: The Lost Expedition;2004;Edge of Reality;
2714;Pitfall: The Mayan Adventure;1994;Activision, Redline Games;
2715;Pixel Piracy;2013;Quadro Delta;
2716;Pixelus;2004;PopCap Games;
2717;Pizza Frenzy;2005;Sprout Games, PopCap Games;
2718;Plane Crazy;1998;Inner Workings;
2719;Planescape: Torment;1999;Black Isle Studios;
2720;PlaneShift;2008;Atomic Blue;
2721;PlanetSide;2003;Sony Online Entertainment;
2722;PlanetSide 2;2012;Sony Online Entertainment;
2723;Plants vs. Zombies;2009;PopCap Games;
2724;Plants vs. Zombies: Garden Warfare;2014;PopCap Games;
2725;Plants vs. Zombies: Garden Warfare 2;2016;PopCap Games;
2726;Plasma Pong;2007;Steve Taylor;
2727;Playboy: The Mansion;2005;Cyberlore Studios;
2728;PlayerUnknown's Battlegrounds;2017;PUBG Corporation;
2729;Playtoons No. 1: Uncle Urchibald;1994;Coktel Vision;
2730;Playtoons No. 2: The Case of the Counterfeit Collaborator;1994;Coktel Vision;
2731;Playtoons No. 3: The Secret of the Castle;1995;Coktel Vision;
2732;Playtoons No. 4: The Mandarin Prince;1995;Coktel Vision;
2733;Playtoons No. 5: The Stone of Wakan;1995;Coktel Vision;
2734;POD: Planet of Death;1997;Ubi Soft;
2735;Poi;2017;PolyKid;
2736;Pokémon Project Studio;1999;Leisure Concepts;
2737;Pokémon TCG Online;2012;Dire Wolf Digital;
2738;Polar Bowler;2004;WildTangent;
2739;Polar Golfer;2004;WildTangent;
2740;Police Quest: SWAT 2;1998;Yosemite Entertainment;
2741;PolyGod;2018;Krafted Games;
2742;Pompei: The Legend of Vesuvius;2000;Arxel Tribe;
2743;Pony World 3;2015;Rhema Press;
2744;Pool of Radiance: Ruins of Myth Drannor;2001;Stormfront Studios;
2745;Pool Paradise;2004;Awesome Developments;
2746;Pool Shark 2;2004;Blade Interactive;
2747;Populous: The Beginning;1998;Bullfrog Productions;
2748;Populous: The Beginning: Undiscovered Worlds;1999;Bullfrog Productions;
2749;Port Royale 2;2004;Ascaron Entertainment;
2750;Port Royale: Gold, Power and Pirates;2003;Ascaron Entertainment;
2751;Portal;2007;Valve;
2752;Portal 2;2011;Valve;
2753;Portal Knights;2016;Keen Games;
2754;Portugal 1111: A Conquista de Soure;2004;Ciberbit;
2755;Poseidon: Master of Atlantis;2001;Impressions Games;
2756;Possession;2010;Volatile Games;
2757;Post Mortem;2002;Microids;
2758;Postal;1997;Running with Scissors;
2759;Postal 2;2003;Running with Scissors;
2760;Postal III;2011;Akella;
2761;Power Chess;1996;Sierra Entertainment;
2762;Power Dolls;1997;Kogado Software Products;
2763;Power Rangers Lightspeed Rescue;1999;Red Sky Interactive;
2764;Power Rangers: Super Legends;2007;Artificial Mind and Movement;
2765;Powerslide;1998;Ratbag Games;
2766;PoxNora;2006;Sony Online Entertainment;
2767;PP: Pianissimo;2006;Innocent Grey;
2768;Praetorians;2003;Pyro Studios;
2769;Pragmata;2022;Capcom;
2770;Precursors;2009;Deep Shadows;
2771;Presentable Liberty;2014;Wertpol;
2772;Prey;2006;Human Head Studios;
2773;Primal Prey;2001;Sunstorm Interactive;
2774;Prince of Persia;2008;Ubisoft Montreal;
2775;Prince of Persia 3D;1999;Red Orb Entertainment;
2776;Prince of Persia: The Sands of Time;2003;Ubisoft Montreal;
2777;Prince of Persia: The Two Thrones;2005;Ubisoft Montreal;
2778;Prince of Persia: Warrior Within;2004;Ubisoft Montreal, Pipeworks Software;
2779;Princess Maker 5;2007;Gainax;
2780;Prism: Light the Way;2007;Morpheme Game Studios;
2781;Prison Tycoon;2005;Virtual Playground;
2782;Prison Tycoon 2: Maximum Security;2006;Virtual Playground;
2783;Prison Tycoon 3: Lockdown;2007;Virtual Playground;
2784;Prison Tycoon 4: Supermax;2008;Virtual Playground;
2785;Prisoner of Ice;1998;Chaosium;
2786;Prisoner of War;2002;Wide Games;
2787;Prisoners of the Sun;1997;Infogrames;
2788;Pro Cycling Manager;2005;Cyanide;
2789;Pro Evolution Soccer 2008;2007;Konami;
2790;Pro Evolution Soccer 2009;2008;Konami Computer Entertainment Tokyo;
2791;Pro Evolution Soccer 2010;2009;Konami Computer Entertainment Tokyo;
2792;Pro Evolution Soccer 2011;2010;Konami Computer Entertainment Tokyo;
2793;Pro Evolution Soccer 2012;2011;Konami Computer Entertainment Tokyo;
2794;Pro Evolution Soccer 2013;2012;Konami Computer Entertainment Tokyo;
2795;Pro Evolution Soccer 2014;2013;Konami;
2796;Pro Evolution Soccer 2015;2014;PES Productions;
2797;Pro Evolution Soccer 2016;2015;Konami Computer Entertainment Tokyo;
2798;Pro Evolution Soccer 2017;2016;Konami Computer Entertainment Tokyo;
2799;Pro Evolution Soccer 2018;2017;PES Productions;
2800;Pro Evolution Soccer 3;2003;Konami;
2801;Pro Evolution Soccer 4;2004;Konami;
2802;Pro Evolution Soccer 5;2005;Konami;
2803;Pro Evolution Soccer 6;2006;Konami;
2804;Pro Pinball: Big Race USA;1998;Cunning Development;
2805;Pro Pinball: The Web;1996;Cunning Development;
2806;Pro Pinball: Timeshock!;1997;Cunning Development;
2807;Progress Quest;2002;Eric Fredricksen;
2808;Project Cars;2015;Slightly Mad Studios;
2809;Project Cars 2;2017;Slightly Mad Studios;
2810;Project Cars 3;2020;Slightly Mad Studios;
2811;Project Eden;2001;Core Design;
2812;Project I.G.I.;2000;Innerloop Studios;
2813;Project Nomads;2002;Radon Labs;
2814;Project Reality;2005;The Project Reality Team;
2815;Project Snowblind;2005;Crystal Dynamics;
2816;Project Torque;2008;Invictus Games;
2817;Protöthea;2005;Digital Builders;
2818;Prototype;2009;Radical Entertainment;
2819;Prototype 2;2012;Radical Entertainment;
2820;Psi-Ops: The Mindgate Conspiracy;2004;Midway Games;
2821;Psychonauts;2005;Double Fine Productions;
2822;Psychotoxic;2004;NuClearVision Entertainment;
2823;Puppet Guardian;2007;Cold Breath, Co., Ltd.;
2824;Puppy Luv;2007;Lost Sock Games;
2825;Pure;2008;Black Rock Studio;
2826;Pure Farming 2018;2018;Ice Flames;
2827;Pure Pure Mimi to Shippo no Monogatari;2004;Klein;
2828;PureSim Baseball 2007;2006;PureSim Software Studios;
2829;Pusu: Uyan??;2005;3TE Games, Yogurt Teknolojileri;
2830;Putt-Putt and Fatty Bear's Activity Pack;1995;Humongous Entertainment;
2831;Putt-Putt and Pep's Balloon-o-Rama;1996;Humongous Entertainment;
2832;Putt-Putt and Pep's Dog on a Stick;1996;Humongous Entertainment;
2833;Putt-Putt Enters the Race;1998;Humongous Entertainment;
2834;Putt-Putt Goes to the Moon;1995;Humongous Entertainment;
2835;Putt-Putt Joins the Circus;2000;Humongous Entertainment;
2836;Putt-Putt Joins the Parade;1995;Humongous Entertainment;
2837;Putt-Putt Saves the Zoo;1996;Humongous Entertainment;
2838;Putt-Putt Travels Through Time;1997;Humongous Entertainment;
2839;Putt-Putt: Pep's Birthday Surprise;2003;Humongous Entertainment;
2840;Putt-Putt's Fun Pack;1993;Humongous Entertainment;
2841;Putt-Putt's One-Stop Fun Shop;2000;Humongous Entertainment;
2842;Putty Pals;2017;Harmonious Games;
2843;Puyo Pop Fever;2004;Sonic Team;
2844;Puyo Puyo SUN;1998;Compile;
2845;Puyo Puyo Tetris;2018;Sonic Team;
2846;Puzzle Bobble;1994;Taito;
2847;Puzzle Bobble 2;1995;Taito/Probe Entertainment;
2848;Puzzle Bobble 3;1996;Taito;
2849;Puzzle Bobble 4;1997;Cyber Front;
2850;Puzzle Kingdoms;2009;Infinite Interactive;
2851;Puzzle Quest: Challenge of the Warlords;2007;Infinite Interactive;
2852;Puzzle Quest: Galactrix;2009;Infinite Interactive;
2853;Puzzlegeddon;2008;Pieces Interactive;
2854;Pyst;1996;Peter Bergman;
2855;Qin: Tomb of the Middle Kingdom;1997;Learn Technologies Interactive;
2856;Quake;1996;id Software;
2857;Quake 4;2005;Raven Software;
2858;Quake II;1997;id Software;
2859;Quake III Arena;1999;id Software;
2860;Quantum of Solace;2008;Treyarch;
2861;Queen: The eYe;1998;Destination Design;
2862;Queen's Wish: The Conqueror;2019;Spiderweb Software;
2863;Quest for Glory V: Dragon Fire;1998;Sierra Entertainment;
2864;Quest of Persia: Lotfali Khan Zand;2008;QoP Dev Team;
2865;Quest of Persia: The End of Innocence;2005;Puya Arts;
2866;R.U.S.E.;2009;Eugen Systems;
2867;Race – The Official WTCC Game;2006;SimBin;
2868;Race 07;2007;SimBin Studios;
2869;Race Driver: Grid;2008;Codemasters;
2870;Racer;2009;Ruud van Gaal;
2871;Racing Simulation 2;1998;Ubisoft;
2872;Rag Doll Kung Fu;2005;Qi Studios;
2873;Rage;2011;id Software;
2874;Rage of Mages;1998;Nival Interactive;
2875;Ragnarok Online;2001;GRAVITY Co., Ltd.;
2876;Raiden II;1997;Seibu Kaihatsu, Kinesoft;
2877;Raiden III;2006;Moss LTD, Seibu Kaihatsu;
2878;Rail Simulator;2007;Kuju Entertainment;
2879;Rails Across America;2001;Flying Lab Software;
2880;RalliSport Challenge;2002;Digital Illusions CE;
2881;Rally Championship;2002;Warthog Games;
2882;Rally Championship Xtreme;2001;Warthog Games;
2883;Rally Trophy;2001;Bugbear Entertainment;
2884;Rama;1996;Sierra Entertainment;
2885;Rampage World Tour;1997;Midway Games;
2886;Ran Online;2006;Min Communications;
2887;Ransom of the Seven Ships;2009;Her Interactive;
2888;RapeLay;2006;Illusion Soft;
2889;Rappelz;2009;nFlavor;
2890;Rat Poker;1997;Mir-Dialogue;
2891;Ratatouille;2007;Heavy Iron Studios;
2892;Ravage D.C.X.;1996;Rainbow Studios;
2893;Raven Squad: Operation Hidden Dagger;2009;Atomic Motion;
2894;Ravenskull;2003;Superior Interactive;
2895;RayCrisis;2000;Taito;
2896;RayForce;1997;Taito;
2897;Rayman;1995;Ubisoft Montpellier;
2898;Rayman 2: The Great Escape;1999;Ubisoft;
2899;Rayman 3: Hoodlum Havoc;2003;Ubisoft;
2900;Rayman Arena;2001;Ubisoft;
2901;Rayman Brain Games;2000;Ubisoft;
2902;Rayman Raving Rabbids;2006;Ubisoft Montpellier;
2903;Reach for the Stars;2000;Strategic Studies Group;
2904;Reader Rabbit 1st Grade: Capers on Cloud Nine!;2001;The Learning Company;
2905;Reader Rabbit 2nd Grade: Mis-Cheese-ious Dreamship Adventures!;2001;The Learning Company;
2906;Reader Rabbit and Friends: Let's Start Learning!;1995;The Learning Company;
2907;Reader Rabbit Kindergarten;1997;The Learning Company;
2908;Reader Rabbit Kindergarten: Bounce Down in Balloon Town!;2001;The Learning Company;
2909;Reader Rabbit Learn to Read with Phonics 1st & 2nd Grade;1999;The Learning Company;
2910;Reader Rabbit Learn to Read with Phonics: Preschool & Kindergarten;1999;The Learning Company;
2911;Reader Rabbit Math Ages 6–9;1998;The Learning Company;
2912;Reader Rabbit Playtime for Baby;1999;The Learning Company;
2913;Reader Rabbit Preschool: Sparkle Star Rescue;2001;The Learning Company;
2914;Reader Rabbit Thinking Adventures Ages 4–6;1999;The Learning Company;
2915;Reader Rabbit Toddler;1997;The Learning Company;
2916;Reader Rabbit: 1st Grade;1998;The Learning Company;
2917;Reader Rabbit's Interactive Math Journey;1996;The Learning Company;
2918;Reader Rabbit's Interactive Reading Journey;1997;The Learning Company;
2919;Reader Rabbit's Interactive Reading Journey 2;1997;The Learning Company;
2920;Reader Rabbit's Reading 2;1997;The Learning Company;
2921;Reader Rabbit's Reading Development Library 1;1997;The Learning Company;
2922;Reader Rabbit's Reading Development Library 2;1997;The Learning Company;
2923;Reader Rabbit's Reading Development Library 3;1997;The Learning Company;
2924;Reader Rabbit's Reading Development Library 4;1997;The Learning Company;
2925;Reading Blaster 2000;1996;Davidson & Associates;
2926;Really? Really!;2006;Navel;
2927;Realm of the Mad God;2011;Wild Shadow Studios;
2928;Realms of the Haunting;1997;Gremlin Interactive;
2929;Realmz;1999;Fantasoft;
2930;Reassembly;2015;Anisoptera Games;
2931;Rebel Cops;2019;Weappy Studio;
2932;Rebel Raiders: Operation Nighthawk;2006;Kando Games;
2933;Rebel Trucker;2003;3 Romans;
2934;Rec Room;2016;Against Gravity;
2935;Recoil;1999;Zipper Interactive;
2936;Red Ace Squadron;2001;Small Rockets;
2937;Red Alert: A Path Beyond;2007;Bluehell Productions;
2938;Red Baron II;1997;Dynamix;
2939;Red Dead Redemption 2;2018;Rockstar Studios;
2940;Red Faction;2001;Volition;
2941;Red Faction II;2002;Volition;
2942;Red Faction: Guerrilla;2009;Volition;
2943;Red Ocean;2007;Collision Studios;
2944;Red Orchestra: Ostfront 41-45;2006;Tripwire Interactive;
2945;Redjack: Revenge of the Brethren;1998;THQ;
2946;Redline;1999;Beyond Games;
2947;Redline Racer;1998;Criterion Games;
2948;Regnum Online;2007;NGD Studios;
2949;Remember 11: The Age of Infinity;2004;KID;
2950;Remember Me;2013;Dontnod Entertainment;
2951;Re-Mission;2006;Realtime Associates, Inc.;
2952;Ren'ai CHU!;2001;Saga Planets;
2953;Repton 1;2003;Superior Interactive;
2954;Repton 2;2004;Superior Interactive;
2955;Repton 3;2005;Superior Interactive;
2956;Repton Spectacular;2006;Superior Interactive;
2957;Republic: The Revolution;2003;Elixir Studios;
2958;Requiem Hurts;2001;Illusion;
2959;Requiem: Avenging Angel;1999;Cyclone Studios;
2960;Requiem: Bloodymare;2007;GRAVITY Co., Ltd.;
2961;Reservoir Dogs;2006;Volatile Games;
2962;Reset Generation;2008;RedLynx;
2963;Resident Evil;1996;Capcom Production Studio 4;
2964;Resident Evil 2;1998;Capcom Production Studio 4;
2965;Resident Evil 3: Nemesis;1999;Capcom Production Studio 4;
2966;Resident Evil 4;2005;Capcom Production Studio 4;
2967;Resident Evil 5;2009;Capcom;
2968;Resident Evil Survivor;2000;Capcom Production Studio 2;
2969;Resort Boin;2007;Crossnet-Pie;
2970;Restaurant Empire;2003;Enlight;
2971;Return Fire;1995;Silent Software, Inc.;
2972;Return Fire 2;1998;Silent Software, Inc.;
2973;Return to Castle Wolfenstein;2001;Gray Matter Studios;
2974;Return to Krondor;1998;PyroTechnix;
2975;Revelations: Persona;1996;Atlus;
2976;Revenant;1999;Cinematix Studios;
2977;Re-Volt;1999;Probe Ltd, Acclaim Studios Croydon;
2978;RF Online;2006;CCR International;
2979;rFactor;2005;Image Space Incorporated;
2980;RHEM;2003;Knut Muller;
2981;RHEM 2: The Cave;2005;Knut Muller;
2982;Rhiannon: Curse of the Four Branches;2008;Arberth Studios;
2983;Riana Rouge;1997;Black Dragon Productions;
2984;Richard Burns Rally;2004;Warthog Games;
2985;Ricochet;2000;Valve;
2986;Ricochet;2005;Superior Interactive;
2987;Ricochet Infinity;2007;Reflexive Entertainment;
2988;Ricochet Lost Worlds;2004;Reflexive Entertainment;
2989;Ricochet Lost Worlds: Recharged;2004;Reflexive Entertainment;
2990;Ricochet Xtreme;2001;Reflexive Entertainment;
2991;Ride to Hell;2009;Deep Silver;
2992;Rig Racer 2;2005;Data Design Interactive;
2993;Rime;2017;Tequila Works;
2994;Ring;1999;Arxel Tribe;
2995;Rise and Fall: Civilizations at War;2006;Stainless Steel Studios;
2996;Rise of Flight: The First Great Air War;2009;neoqb;
2997;Rise of Nations;2003;Big Huge Games;
2998;Rise of Nations: Rise of Legends;2006;Big Huge Games;
2999;Rise of the Argonauts;2008;Liquid Entertainment;
3000;Rise of the Triad;2009;Apogee Software;
3001;Rise of the Triad (Remake);2013;Interceptor Entertainment;
3002;Rise: The Vieneo Province;2006;Unistellar Industries, LLC;
3003;Rising Lands;1997;Microids;
3004;Risk II;2000;Deep Red Games;
3005;Riven;1997;Cyan;
3006;River City Girls;2019;WayForward;
3007;Road & Track Presents: The Need for Speed;1996;EA Canada;
3008;Road Rash;1996;Electronic Arts;
3009;Road to India;2001;Microids;
3010;Robin Hood: Defender of the Crown;2003;Cinemaware;
3011;Robin Hood: The Legend of Sherwood;2002;Strategy First;
3012;Robin Hood's Quest;2007;Oxygen Interactive;
3013;RoboBlitz;2006;Naked Sky Entertainment;
3014;RoboCop;2003;Titus Interactive;
3015;Robot Battle;2002;Brad Schick;
3016;Robot City;1995;Brooklyn Multimedia;
3017;Robot Wars: Arenas of Destruction;2001;Climax Entertainment;
3018;Robots;2005;Eurocom;
3019;Rock Manager;2002;PAN Vision;
3020;Rock University Presents: The Naked Brothers Band The Video Game;2008;Barking Lizards Technologies;
3021;Rocket Jockey;1996;Rocket Science Games;
3022;Rocket League;2015;Psyonix;
3023;Rocket Mania!;2003;Nuclide Games;
3024;RocketBowl;2004;LargeAnimal;
3025;Rockett's New School;1997;Purple Moon;
3026;Rockman Strategy;2001;Capcom;
3027;Rocks'n'Diamonds;1995;Artsoft Entertainment;
3028;Rogue Legacy;2013;Cellar Door Games;
3029;Rogue Trooper;2006;Rebellion Developments;
3030;Rogue Warrior;2009;Zombie Studios, Rebellion Developments;
3031;Rohan: Blood Feud;2008;YNK Korea;
3032;Rollcage;1999;Attention to Detail;
3033;Rollcage Stage II;2000;Attention to Detail;
3034;RollerCoaster Tycoon;1999;Chris Sawyer;
3035;RollerCoaster Tycoon 2;2002;Chris Sawyer;
3036;RollerCoaster Tycoon 2: Time Twister;2003;Frontier Developments;
3037;RollerCoaster Tycoon 2: Wacky Worlds;2003;Frontier Developments;
3038;RollerCoaster Tycoon 3;2004;Frontier Developments;
3039;RollerCoaster Tycoon 3: Soaked!;2005;Frontier Developments;
3040;RollerCoaster Tycoon 3: Wild!;2005;Frontier Developments;
3041;RollerCoaster Tycoon: Corkscrew Follies;1999;Chris Sawyer;
3042;RollerCoaster Tycoon: Loopy Landscapes;2000;Chris Sawyer;
